rmag,imag
24.738,24.505
26.85,26.434
20.112,19.987
20.024,19.464
26.073,25.584
22.008,21.623
21.659,21.559
22.389,22.271
25.857,24.079
26.345,25.878
25.651,25.125
24.118,22.411
25.047,24.697
26.467,26.186
25.93,25.429
26.083,25.26
25.854,25.736
20.009,19.36
19.552,19.409
20.954,20.806
23.778,23.201
25.653,24.971
23.37,22.958
24.32,24.098
22.735,20.388
25.794,25.547
21.249,21.096
24.093,23.994
26.54,26.137
24.494,21.863
19.28,18.724
24.695,24.428
25.033,24.324
25.016,24.469
25.888,25.502
21.219,20.239
23.873,22.074
23.842,23.752
25.976,24.087
22.535,22.243
24.34,23.922
25.07,24.858
19.633,19.541
16.643,16.425
26.267,23.925
24.759,24.637
25.445,25.387
22.635,22.171
22.22,22.037
23.607,23.424
25.278,24.862
25.121,24.953
23.465,23.465
21.53,21.45
24.584,24.156
24.769,24.081
26.149,25.552
23.895,22.922
24.774,24.324
23.463,23.033
26.203,24.983
25.272,24.784
19.565,19.488
24.618,24.203
23.497,23.221
25.825,25.435
23.134,22.989
25.574,25.168
24.205,23.899
26.221,23.769
23.277,23.012
24.807,24.588
26.884,26.375
26.234,25.986
20.998,20.232
24.251,23.714
24.638,24.444
23.963,23.661
26.177,25.92
23.599,23.397
25.327,23.49
23.211,22.21
26.322,26.12
26.624,25.944
24.845,23.846
19.951,19.833
18.087,17.574
25.053,22.903
21.51,21.178
26.613,26.014
24.391,23.488
26.752,26.485
25.639,23.567
22.074,21.987
22.222,21.632
23.697,21.745
23.519,23.441
24.724,24.392
25.989,25.386
26.184,25.788
26.199,25.778
25.446,24.961
25.115,24.926
25.512,25.012
26.318,25.592
26.736,26.414
26.846,26.667
26.715,25.94
23.375,21.937
26.481,26.121
21.919,21.61
24.82,24.668
17.054,16.811
26.155,25.152
23.023,22.613
21.006,19.654
26.453,26.106
24.826,24.284
26.863,25.915
25.007,22.562
21.344,21.129
21.604,20.704
23.349,22.421
25.073,24.332
19.001,18.796
22.912,21.17
26.516,25.722
25.577,25.128
24.009,23.91
21.602,20.441
25.327,24.907
24.954,24.455
25.401,24.949
25.203,24.626
22.684,20.5
26.749,26.217
24.955,24.539
24.575,23.727
26.095,25.562
21.539,21.301
23.594,23.506
26.941,26.395
26.091,25.464
26.924,26.746
22.21,20.503
26.697,26.518
21.549,21.361
24.903,24.465
26.974,26.499
24.549,23.376
22.655,22.432
26.412,25.763
18.671,18.454
21.939,21.565
25.499,25.278
26.547,26.211
26.185,25.795
23.881,22.563
25.006,24.63
26.427,26.296
26.001,25.66
25.71,25.088
23.941,23.593
25.823,25.292
24.173,23.796
23.745,23.747
21.627,21.578
13.111,13.027
26.864,26.162
25.007,23.096
23.273,21.793
22.596,22.224
23.363,23.267
16.691,16.123
26.299,25.662
25.427,25.027
26.029,25.655
26.127,25.985
23.983,23.493
25.257,24.861
22.829,22.569
19.939,19.684
24.764,24.073
25.433,25.314
26.227,25.825
25.237,24.929
23.52,23.186
12.849,12.578
24.459,24.255
26.98,26.758
16.416,15.94
25.644,25.544
24.823,24.362
20.741,20.438
25.119,24.667
26.306,25.796
26.869,26.475
25.086,24.678
25.147,23.911
24.187,23.757
24.792,24.413
24.402,23.665
26.657,26.273
25.035,24.937
21.874,21.338
21.349,20.315
26.074,25.525
20.388,20.242
26.23,25.852
25.786,25.97
24.328,23.686
26.16,25.299
22.718,22.521
21.595,20.96
24.095,24.018
23.97,22.979
24.061,23.701
26.497,26.032
26.152,25.608
20.144,18.909
25.134,24.728
26.751,26.277
26.462,26.015
24.795,24.748
22.353,21.95
26.511,26.024
25.475,24.893
17.041,16.515
24.411,22.757
20.646,20.174
25.936,25.398
23.166,23.089
24.865,24.598
24.868,24.339
25.645,25.381
23.425,22.296
26.593,26.014
21.694,20.444
26.07,24.148
22.027,21.822
18.684,18.288
23.21,22.948
24.584,24.086
24.052,24.327
26.357,25.984
25.09,23.016
25.743,25.16
22.61,21.707
24.022,23.929
24.19,23.436
24.534,24.178
24.349,24.252
26.86,26.641
26.16,25.782
22.806,22.645
24.774,24.376
24.161,23.121
24.477,22.787
26.537,26.136
25.276,25.132
22.498,20.959
24.631,22.642
24.476,24.048
24.696,23.996
20.303,19.142
25.566,25.413
26.198,25.696
23.682,22.89
25.009,24.503
25.118,24.658
24.268,22.504
24.052,23.425
25.306,23.429
22.096,21.707
25.852,25.153
26.232,25.121
23.318,20.943
24.477,24.163
13.667,13.449
24.402,24.011
22.521,22.458
26.542,26.016
25.944,25.785
25.027,24.728
25.618,25.446
24.426,23.904
25.524,25.412
25.129,25.031
24.798,24.27
24.034,23.486
21.87,20.426
25.101,24.36
25.014,22.933
24.564,21.98
24.726,24.211
24.961,24.486
25.655,25.201
26.59,25.851
19.966,18.874
25.339,24.943
23.474,22.76
23.486,22.583
26.765,26.293
25.131,24.773
25.579,25.236
25.079,24.461
25.701,25.12
21.659,21.784
25.955,25.671
26.019,25.752
26.332,25.94
20.574,19.505
24.761,24.405
26.757,26.324
20.957,20.197
26.818,26.532
26.623,24.808
23.736,22.397
21.237,20.614
17.467,16.368
24.877,24.479
21.851,21.783
26.567,26.115
26.63,26.456
25.065,24.467
26.943,26.408
22.702,22.208
19.263,18.568
25.023,24.459
19.641,19.438
25.859,24.367
23.482,23.24
21.539,21.45
24.57,24.097
24.858,24.352
22.317,21.661
23.435,23.186
25.047,24.747
26.965,26.39
25.611,25.045
19.896,18.488
25.093,24.868
26.562,25.858
24.656,24.361
22.37,22.273
26.189,25.964
24.404,24.093
24.846,24.365
20.196,20.043
20.697,20.576
25.673,25.508
24.151,24.008
26.725,26.426
24.059,22.527
25.596,25.385
25.185,24.767
25.863,24.703
21.515,21.368
26.376,26.165
25.773,25.268
24.249,24.006
23.198,22.822
23.597,21.522
21.352,20.571
25.133,23.47
24.776,24.557
25.785,24.474
24.334,23.834
20.99,19.974
26.238,25.496
26.532,26.256
26.502,26.279
26.079,25.684
25.138,23.461
18.286,17.605
25.062,24.477
24.999,24.593
26.806,26.539
25.157,24.966
26.553,26.098
21.52,19.811
26.896,26.261
24.527,24.189
24.441,22.493
19.504,19.037
22.528,22.036
25.011,24.503
23.5,22.216
26.73,26.359
25.777,25.603
26.396,25.966
25.308,24.863
25.587,24.975
25.894,25.341
18.852,17.736
24.404,23.633
24.988,24.921
26.966,26.833
22.543,22.291
26.751,26.269
26.943,26.658
26.406,26.287
26.396,25.992
23.566,22.929
26.651,26.271
24.952,23.633
26.955,26.605
17.915,17.73
23.938,23.158
21.551,19.388
24.274,23.803
23.99,23.588
24.886,24.568
26.616,26.372
23.51,22.032
25.671,25.331
26.422,25.965
21.362,20.627
20.959,20.499
23.53,23.309
26.865,26.567
22.637,22.527
26.351,26.17
22.204,21.926
25.341,24.886
25.296,25.101
21.485,21.487
26.271,25.835
24.901,24.603
23.06,22.872
25.362,25.121
23.045,22.61
24.863,23.399
16.359,15.774
23.816,23.343
26.654,26.266
23.014,22.926
23.381,22.947
23.837,23.572
22.289,22.078
26.753,26.27
16.313,16.187
19.384,18.452
25.434,25.317
22.814,21.693
26.121,25.959
26.725,26.167
16.608,16.406
19.267,17.865
16.943,16.786
25.151,24.686
25.937,23.653
26.035,25.164
23.697,23.564
26.296,25.768
22.651,20.583
26.331,25.892
20.404,20.149
26.563,25.912
25.724,25.59
24.803,23.782
26.955,26.428
26.547,25.888
25.091,24.652
23.795,23.418
21.801,21.589
22.658,21.995
23.9,23.755
23.91,23.829
21.61,21.49
23.112,22.554
18.585,18.022
25.704,25.207
24.297,23.53
25.278,24.906
23.203,22.751
26.451,25.794
22.283,22.535
25.99,25.594
20.552,20.337
25.585,24.623
26.82,24.153
24.919,24.696
23.353,22.274
24.394,23.989
20.085,19.596
23.808,23.406
19.832,19.709
26.841,25.656
26.968,26.378
26.765,26.222
22.976,22.906
25.13,24.844
22.173,21.768
21.744,21.311
25.781,25.601
26.377,26.216
26.959,26.819
23.575,23.128
14.593,14.481
15.148,15.018
19.608,19.511
26.328,25.646
25.469,24.921
22.351,21.956
25.367,24.854
25.199,25.066
24.518,24.008
24.247,23.935
25.326,24.607
21.147,21.058
25.251,24.735
25.652,25.218
25.418,25.3
21.564,21.284
24.428,23.949
26.428,26.178
26.115,25.756
26.661,24.342
24.852,23.712
22.725,22.346
26.785,26.082
24.779,24.721
22.137,21.054
23.763,22.74
25.45,25.228
24.264,23.95
22.93,22.93
24.118,22.897
24.839,24.122
22.195,22.047
26.972,25.877
24.94,24.487
25.328,24.974
22.132,21.97
23.179,21.915
26.316,25.68
26.014,25.726
24.829,24.401
24.22,23.308
23.925,23.555
18.607,18.091
26.381,24.133
26.484,24.044
26.325,25.946
26.512,25.489
26.468,26.011
25.524,24.986
26.815,26.477
22.967,21.651
26.592,26.314
24.937,24.424
26.462,26.057
26.983,26.458
23.072,22.906
20.244,19.893
26.497,25.959
21.366,20.105
22.176,20.975
24.957,24.502
25.79,25.472
19.565,19.439
22.553,21.286
24.727,24.463
26.973,26.349
26.033,25.589
24.825,24.476
25.717,25.199
22.547,22.322
17.635,17.466
22.604,21.271
23.997,23.746
25.533,25.235
18.756,18.513
26.682,26.104
26.935,26.372
15.553,15.348
25.877,24.069
26.051,25.829
24.555,24.164
25.588,25.072
23.22,22.662
26.956,26.479
24.85,24.536
24.646,24.116
20.24,19.138
20.842,20.755
25.589,25.024
25.43,25.147
23.756,23.657
24.122,23.949
12.106,12.005
24.671,24.097
25.395,24.942
23.161,22.053
24.477,24.043
26.578,25.985
24.625,24.209
25.197,24.82
26.035,25.606
26.427,25.255
25.916,24.174
22.575,20.971
14.426,14.352
23.671,23.037
24.355,24.18
17.395,17.187
24.569,24.134
24.619,24.119
17.811,17.674
22.612,21.627
23.035,22.876
18.22,17.742
23.776,23.627
25.366,25.122
17.406,17.083
25.677,25.115
23.814,22.55
25.49,25.226
26.55,26.076
25.726,25.241
23.276,22.971
22.398,22.062
23.743,23.242
26.139,25.973
16.571,16.014
26.395,26.2
25.94,25.487
24.126,23.977
23.762,22.089
25.382,25.083
24.048,23.495
22.506,20.756
24.757,24.561
26.111,25.735
26.671,24.11
19.135,18.885
17.577,17.48
26.813,26.542
25.763,25.438
21.751,21.65
20.586,19.657
23.043,22.831
26.542,26.181
22.959,22.53
26.508,25.99
25.715,25.366
26.657,26.181
23.028,22.398
22.274,20.163
26.58,25.81
23.633,23.167
26.007,25.523
15.402,15.294
25.847,24.289
17.948,16.851
26.479,26.097
26.533,26.102
21.512,19.87
22.12,21.97
25.132,25.04
24.525,23.849
20.596,20.529
25.04,24.7
25.862,25.582
25.85,25.588
20.227,20.131
26.686,26.233
22.76,22.379
26.428,25.932
26.706,26.255
26.297,25.84
23.762,23.27
25.753,25.275
22.341,21.488
22.136,20.068
26.364,25.911
25.195,24.104
24.359,24.048
23.786,23.421
24.926,23.908
25.815,25.663
25.214,25.113
24.827,23.903
25.177,24.932
23.616,23.101
16.383,16.218
25.334,24.872
25.67,25.527
21.197,19.625
26.675,26.416
24.304,23.884
20.98,20.405
20.315,19.209
24.784,24.184
26.784,26.64
24.016,21.866
24.119,23.809
24.619,24.364
25.327,25.045
24.537,24.453
20.828,20.739
24.813,24.274
26.388,26.016
26.673,26.096
23.344,23.194
23.114,22.081
26.348,25.773
24.695,24.311
26.613,26.465
25.81,25.619
25.194,25.041
22.326,22.194
26.477,25.976
26.244,26.08
25.548,24.992
24.136,23.787
23.899,23.481
24.88,23.625
25.524,25.238
23.546,23.412
25.867,25.629
22.947,22.682
22.161,21.13
20.236,20.186
24.449,24.063
26.713,26.244
24.223,23.875
25.97,25.606
24.724,24.334
26.377,24.706
16.106,15.921
22.676,22.408
17.885,17.252
15.458,15.272
25.419,25.29
24.06,23.75
26.098,25.929
26.719,26.227
24.03,23.603
16.761,14.967
23.102,21.571
20.663,20.209
22.241,22.046
23.403,22.089
24.886,24.561
26.857,26.273
23.117,22.907
26.176,25.809
26.775,26.407
26.457,26.079
24.9,23.296
24.878,24.398
26.454,26.117
25.66,25.46
26.363,26.004
26.566,26.155
23.041,22.619
19.021,18.411
26.666,26.546
23.207,21.362
22.059,21.658
25.967,25.192
26.694,25.435
24.255,23.875
25.61,25.159
23.136,22.993
22.137,21.4
25.953,25.819
26.692,26.047
24.024,23.475
26.327,26.171
23.837,23.636
14.642,14.433
25.372,24.92
22.642,22.381
22.845,22.643
25.187,24.278
22.446,21.991
22.895,22.566
24.828,24.601
24.13,23.512
22.224,22.027
21.036,19.617
26.852,26.557
25.794,25.374
26.017,25.921
26.059,25.559
23.475,23.297
25.719,25.55
25.654,25.574
26.948,26.687
26.588,26.099
26.184,25.661
23.148,22.522
25.601,24.975
24.076,23.675
26.433,25.897
25.821,25.497
25.016,24.556
18.953,17.71
22.167,20.777
17.664,17.555
25.184,24.807
26.512,25.848
25.466,25.225
25.524,23.785
25.378,25.099
23.439,23.124
25.247,24.668
23.111,22.755
26.907,26.215
17.019,16.887
25.044,24.307
22.153,21.319
24.703,24.2
25.991,25.227
21.497,19.929
26.136,25.498
25.917,25.271
25.3,25.13
25.416,24.968
22.243,20.562
21.089,20.045
19.546,19.074
25.246,24.828
24.769,24.351
22.157,21.886
26.018,25.767
22.346,20.522
26.983,26.676
26.855,26.458
26.132,25.949
26.434,24.108
24.455,23.0
26.936,26.495
26.204,25.638
25.462,24.556
18.693,18.504
26.315,25.968
26.941,26.257
26.798,26.611
24.484,23.879
26.666,26.225
26.327,25.838
24.398,24.035
24.332,23.955
24.336,23.938
23.38,22.863
25.568,25.163
24.845,24.584
21.7,21.205
24.527,23.194
24.949,23.127
20.128,18.53
25.032,24.619
22.625,20.859
26.935,26.51
26.517,26.022
26.927,26.499
26.077,25.483
25.869,25.787
24.069,23.578
25.016,24.725
26.853,26.181
22.436,22.377
25.276,25.027
23.179,22.712
24.229,23.799
21.988,21.539
24.833,24.384
13.77,13.656
26.569,25.904
23.459,23.403
24.073,23.961
25.57,25.398
19.647,19.13
25.537,25.179
18.655,17.56
26.263,25.486
25.274,24.513
26.539,24.505
24.353,23.964
25.727,25.528
25.735,25.103
24.371,24.177
24.592,24.548
22.251,21.875
22.81,21.878
23.317,22.892
21.037,20.74
26.778,26.264
22.522,21.656
25.005,24.628
26.647,25.756
26.188,25.901
23.863,22.965
26.66,26.144
25.761,25.257
21.61,20.852
26.676,26.426
14.806,14.665
23.848,23.254
21.071,20.403
19.825,18.642
26.847,26.333
25.059,22.66
25.381,24.945
24.757,24.474
23.147,22.785
25.691,25.2
26.271,25.777
16.64,15.457
24.551,23.852
23.828,23.425
24.239,24.06
26.426,25.842
22.819,22.297
24.614,24.43
20.139,18.6
23.112,21.409
25.833,25.354
25.853,23.552
22.655,21.742
25.21,23.21
23.055,20.76
23.965,23.5
21.163,19.849
24.83,24.412
23.345,23.224
26.147,25.593
23.055,22.335
22.06,20.583
20.868,19.698
26.353,25.949
21.969,21.634
24.431,23.476
26.982,26.733
22.907,21.626
23.079,23.024
22.813,22.75
25.098,23.441
26.239,26.058
26.96,26.507
26.604,26.193
26.368,25.976
21.668,21.444
26.017,25.877
22.266,20.863
23.191,23.121
24.981,24.87
25.609,25.234
26.653,25.294
23.772,22.776
25.13,24.922
23.956,23.602
26.422,26.078
26.209,25.254
26.72,25.869
26.902,26.269
20.665,20.279
24.426,24.165
26.443,25.973
22.154,21.493
26.932,26.395
23.416,23.358
23.727,23.462
22.85,20.986
23.054,22.945
26.342,26.177
26.022,25.745
26.055,25.872
26.613,26.147
25.281,24.917
21.465,20.135
26.448,25.858
25.675,25.19
26.246,25.982
25.596,25.145
22.647,22.24
26.624,26.25
26.057,25.247
19.853,19.649
24.839,24.75
24.709,24.278
26.308,24.733
20.852,19.763
24.874,24.428
22.4,22.049
24.777,24.52
26.191,25.741
26.7,26.58
24.85,22.66
26.19,25.72
25.345,23.817
26.293,25.392
26.484,26.368
25.62,23.153
20.777,20.185
26.603,26.279
26.665,26.289
25.297,25.072
25.648,25.249
26.319,25.76
22.97,22.899
26.146,26.006
24.918,22.908
25.203,24.897
26.945,26.306
21.625,20.601
24.786,23.606
26.925,26.346
19.641,18.908
24.849,24.534
26.248,25.983
24.701,23.404
25.168,23.842
23.059,22.988
25.001,24.917
25.766,25.582
25.603,25.323
25.862,25.461
24.869,24.383
25.748,25.59
26.563,26.385
26.731,26.272
23.084,22.967
26.585,25.912
24.011,23.576
24.962,23.044
21.238,20.918
25.243,24.907
21.696,21.154
24.873,22.86
22.073,22.002
22.201,21.208
26.375,25.949
24.49,24.114
24.096,23.277
20.748,19.321
23.888,23.703
24.439,24.044
22.125,21.14
20.358,20.283
24.679,24.566
22.699,22.618
25.46,23.952
26.231,23.996
20.838,19.647
21.284,21.13
26.783,26.459
24.312,23.829
21.436,21.259
26.711,26.162
26.239,23.598
26.362,26.071
23.035,22.719
23.275,22.924
26.6,25.092
18.836,17.835
25.593,25.212
26.038,25.826
23.583,23.36
26.218,25.925
24.134,22.885
23.222,21.465
24.219,23.04
23.521,23.325
22.626,22.51
26.748,24.263
26.931,26.092
20.304,19.415
23.337,23.252
26.948,26.436
25.223,24.584
25.398,25.007
24.502,24.386
23.319,21.537
25.77,25.559
25.529,25.06
26.501,26.367
25.379,25.288
25.271,24.799
25.346,24.797
14.734,14.547
19.133,17.833
24.657,24.446
23.559,22.62
26.774,24.15
24.369,23.923
26.307,25.918
25.863,25.382
21.208,21.084
23.25,22.841
25.929,25.662
26.514,26.167
23.638,22.44
24.621,24.071
20.871,19.934
24.214,24.136
25.121,24.919
24.862,24.396
24.871,24.463
24.609,24.531
19.036,18.709
25.593,25.104
20.44,20.338
24.793,24.269
20.406,19.328
22.253,21.996
23.095,21.467
24.516,22.926
25.762,25.342
25.234,25.095
22.213,22.122
22.606,22.497
23.487,23.16
23.908,23.73
22.722,22.53
18.784,18.669
21.022,20.798
26.487,26.055
25.03,24.369
24.23,23.904
25.921,25.797
26.495,26.229
23.595,23.072
26.557,26.168
26.797,26.285
23.371,23.166
26.514,26.284
24.823,24.738
24.741,23.846
26.951,26.594
20.683,20.607
26.87,26.143
26.766,26.394
24.789,23.314
22.844,21.965
22.006,21.86
20.869,20.549
20.837,19.465
23.725,23.412
25.295,24.593
25.905,25.538
20.09,19.949
26.427,25.958
18.226,18.131
25.856,25.456
21.13,20.955
26.114,26.03
26.354,25.685
24.992,24.595
25.078,23.306
20.965,20.76
22.344,20.875
26.444,25.99
21.443,20.394
25.476,24.995
23.728,23.293
25.822,23.724
25.891,25.808
26.16,26.061
26.968,26.76
26.247,25.713
23.871,21.966
25.088,24.589
21.846,21.537
25.868,25.24
26.734,26.293
16.136,15.432
26.82,26.399
22.87,21.999
18.943,18.668
25.836,24.175
22.72,22.498
26.829,26.332
25.916,25.326
25.453,25.185
26.351,25.719
18.289,18.035
24.469,23.576
24.311,23.576
23.662,23.299
26.595,26.382
26.163,25.705
22.711,21.067
23.894,23.68
25.738,25.517
19.706,18.565
22.805,22.28
23.491,23.077
26.379,26.04
24.277,23.704
24.518,24.12
26.607,26.162
23.238,22.0
26.781,26.432
15.05,14.952
25.486,25.14
22.762,20.436
24.592,24.446
24.741,24.599
26.666,26.532
25.432,24.084
25.614,25.463
26.252,26.16
23.62,23.226
20.062,20.013
22.945,22.126
25.964,25.413
24.628,24.562
24.219,22.393
19.393,19.116
26.613,26.24
26.235,25.79
22.369,22.171
23.718,22.218
23.49,21.677
23.658,23.601
22.337,22.24
23.602,23.257
23.056,22.851
21.35,21.254
21.923,19.393
24.71,22.891
25.499,25.174
26.322,26.077
21.972,21.239
25.146,24.192
24.96,24.303
21.168,19.863
26.186,25.819
23.746,22.632
26.402,26.078
22.189,21.307
25.989,25.561
24.804,24.565
25.971,25.564
24.479,24.109
23.392,22.08
26.419,26.251
20.859,18.456
20.116,19.839
22.457,22.378
26.547,25.955
23.661,23.425
26.254,25.888
26.407,25.993
23.918,23.405
23.543,23.456
23.165,22.875
22.654,22.532
24.015,23.464
24.551,24.309
24.715,24.606
26.235,25.991
26.779,26.112
22.596,21.526
26.378,25.775
24.212,22.164
25.573,24.577
21.678,21.215
25.528,25.176
25.541,25.003
23.133,21.308
25.756,25.372
25.65,25.318
25.507,25.41
23.951,23.085
21.831,21.298
26.777,26.264
26.019,25.845
15.524,15.32
24.317,22.684
25.865,25.461
21.921,22.156
23.64,23.171
23.502,23.383
21.962,21.247
26.18,25.933
26.342,26.127
26.952,26.338
25.809,24.023
26.685,26.294
26.462,26.243
26.383,25.891
22.67,21.543
26.112,25.74
22.869,22.802
22.003,20.765
24.152,23.537
21.817,21.575
26.466,25.821
23.941,22.301
26.754,25.919
23.329,23.07
24.097,23.629
26.545,26.115
19.903,18.602
26.398,25.73
22.922,22.835
26.322,25.839
23.274,23.03
24.218,23.743
25.713,25.35
24.753,24.601
22.699,22.541
21.688,21.109
15.279,15.166
24.958,24.522
24.078,23.893
21.426,21.287
22.384,22.204
25.181,24.465
21.959,21.758
19.92,19.832
22.701,22.141
26.631,25.994
21.404,20.794
20.552,19.336
22.423,22.138
26.346,25.993
23.778,23.356
26.601,26.431
26.836,26.645
24.443,24.196
25.315,24.749
17.082,16.965
25.607,25.414
26.202,25.319
22.459,22.312
25.223,24.845
23.135,22.098
26.811,26.376
22.818,22.401
23.934,23.857
25.689,25.596
22.276,21.949
24.747,24.276
26.375,25.988
26.12,25.8
22.433,22.041
22.403,22.21
26.234,26.001
23.684,21.974
26.39,25.963
24.166,23.735
25.328,25.027
26.035,25.642
18.757,18.217
19.973,19.202
24.11,22.658
21.782,21.71
22.811,22.466
26.013,25.527
25.958,25.576
21.384,20.443
22.552,22.1
25.761,25.317
22.917,22.204
25.211,24.962
26.348,25.963
26.347,25.82
18.92,18.847
25.321,25.178
26.465,25.995
26.848,26.325
26.837,26.252
23.543,23.214
26.762,26.23
23.688,21.202
26.369,25.894
23.8,21.814
21.095,21.036
24.71,24.173
22.614,21.19
26.876,26.347
22.04,20.838
25.326,24.693
25.117,24.545
23.752,22.391
25.336,25.02
23.438,21.056
25.978,24.596
21.821,21.768
19.555,19.436
25.151,25.033
20.875,19.973
26.737,26.41
21.514,21.463
24.854,24.606
26.046,25.938
22.355,21.77
25.556,23.817
19.036,18.556
25.677,25.125
24.108,23.441
19.489,19.427
25.359,24.957
26.301,25.478
19.896,18.617
26.739,26.272
19.247,19.141
25.628,25.21
24.957,24.385
25.903,25.375
11.406,11.333
17.135,16.793
22.127,21.961
19.953,19.855
23.108,21.885
25.747,25.571
26.76,26.383
19.852,18.677
26.641,26.41
16.617,16.504
26.775,26.232
23.816,23.702
25.2,24.781
25.707,25.585
20.742,19.888
24.675,24.295
26.194,26.096
23.068,22.982
18.86,17.77
25.932,25.789
24.467,24.041
25.273,22.95
25.568,25.237
26.914,26.708
25.769,25.668
26.853,26.493
22.031,21.352
25.698,25.204
23.509,23.123
18.57,18.494
25.506,25.055
19.717,19.607
23.879,22.474
26.501,26.062
26.128,25.631
20.578,19.329
21.95,21.797
24.371,23.917
26.828,26.607
25.08,22.994
23.601,22.685
26.306,26.048
25.632,24.823
23.948,23.421
26.522,24.072
25.308,23.301
17.664,16.73
25.462,25.006
18.107,17.468
24.13,23.873
23.251,22.321
26.395,26.02
19.593,19.056
21.271,20.983
25.495,25.081
24.307,24.127
21.168,20.97
24.834,23.307
20.754,20.471
25.064,24.73
20.915,20.556
23.895,23.56
22.083,21.751
22.253,22.084
23.722,23.161
25.738,25.237
25.669,25.314
21.255,19.925
16.24,16.087
26.531,26.142
26.423,26.146
25.722,25.222
25.486,25.051
24.347,23.9
24.286,22.51
18.223,17.149
23.486,23.281
25.767,25.019
24.131,23.899
26.835,26.178
24.984,24.81
25.149,25.066
25.172,24.947
20.626,19.99
26.441,25.931
25.24,23.981
20.59,20.382
26.654,26.463
24.963,24.335
21.697,21.223
23.64,22.153
25.307,24.884
26.742,25.574
22.789,22.45
26.457,26.112
20.268,19.195
26.339,25.773
25.156,24.959
19.756,19.14
19.425,18.197
24.901,24.713
25.154,24.589
25.228,25.165
22.871,22.498
21.738,20.736
25.595,25.409
18.347,17.157
24.032,23.519
25.974,23.499
25.79,25.1
21.552,20.469
23.906,22.732
22.152,22.147
